Country,Year,"Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)"
Burundi,1989-01-01,19.3154922116766,20.1214869806585,15.7740706241623,16.3550196507472,12.1577136167396,12.5470877019271,10.1243902345274,10.4456963945842,8.30930207741704,8.53654497718878,6.79543820106671,6.8907345785588,5.87097233557816,5.88263904226003,4.98955681391581,4.92789300879273,3.68263476890001,3.4403143211148,3.12246779506645,2.83535858946867,2.59184302146056,2.29533444498633,2.13130318259551,1.81944703874302,1.75785243213393,1.43655695669758,1.39900804832767,1.09236844729858,0.996710638907737,0.736995278029638,0.596609675601383,0.416254811911303,0.384634321923223,0.220267777032765
Burundi,1988-01-01,19.3992944333824,20.2070402959868,15.465540377158,16.0307406517921,11.9345167906048,12.318116363475,10.1957324190472,10.5243136835059,8.32673466097875,8.5606812480288,6.92547144746387,7.02497967309122,5.98403183483144,6.0034355610468,4.89556808038713,4.81387495985255,3.75068287862821,3.50392504651318,3.14109242668943,2.86314757962699,2.6016742840596,2.31087294307598,2.15282152015499,1.84210500934122,1.78960845306721,1.46787769711315,1.42555578110867,1.11606544348348,1.0129739476206,0.756922964150374,0.607108953098553,0.427043517428094,0.391591711719242,0.228857362488342
Burundi,1987-01-01,19.4947664461396,20.3057583958943,15.1128986521804,15.663384195792,11.8321853121816,12.217677073799,10.2297294539938,10.5688437502588,8.35865933911282,8.59961755553391,7.03397114122539,7.13906852806992,6.07784092566845,6.10442177259737,4.8084545412419,4.70101463329223,3.7874114384364,3.53751272284449,3.15985027320049,2.88951030308862,2.61344928661614,2.32540668737551,2.17776634449864,1.86557025750919,1.82326265062355,1.4995111982721,1.45117679398606,1.13782946794159,1.02722165024044,0.775635077468863,0.616062201954214,0.434952695271262,0.395293548700207,0.234285684990849
Burundi,1986-01-01,19.5622405943135,20.3855918752748,14.70091660251,15.2404989927034,11.8202215727249,12.2154813501305,10.2214518216217,10.5673815112294,8.42789136181501,8.66787627011893,7.16655863377787,7.27368418291125,6.17602964703276,6.20701735480268,4.71368554395144,4.57358854876443,3.82087367016194,3.57163974320244,3.17760996929058,2.91445011979998,2.62732475466394,2.34112956459321,2.20461195132358,1.89028287244697,1.85446058827613,1.52820904627591,1.47203586223896,1.15642852573475,1.03709623195324,0.789854506539708,0.62105260694671,0.43940449732743,0.395938587397827,0.23748103814408
Burundi,1985-01-01,19.4386636577887,20.2654710697219,14.3042393480041,14.8313677571449,11.7939699829867,12.1959116838127,10.2487885505865,10.5950007919904,8.57019772872351,8.80448533994902,7.35984069524624,7.47013579035499,6.30650832055911,6.34343172528424,4.62706345615524,4.45534716950857,3.85290368505453,3.61073568708767,3.19378145806115,2.93990952795314,2.64371847738912,2.36103654058591,2.23179191233631,1.91764534052502,1.88048250622954,1.55322689805129,1.48645111162574,1.17266007977503,1.04264691219926,0.799540028429369,0.622537427917816,0.442280356375111,0.396414769136412,0.241814213450671
Burundi,1984-01-01,19.1912319701798,20.0191304761146,14.0311439426072,14.5539261327225,11.8333959116957,12.2451241577574,10.2822436280115,10.6324519419347,8.72115183133498,8.95325631367756,7.51796364126147,7.63401901732532,6.30274661199529,6.32939878440715,4.63329383898273,4.44116863316997,3.87691718499198,3.64181506491343,3.20593920385312,2.95765236921567,2.66451973186034,2.38218173657864,2.26349080970316,1.9476027700492,1.90765624458018,1.57717062866202,1.50052162158489,1.18930316988372,1.04839548875932,0.806798806322227,0.623227749335219,0.444337696649454,0.396160589263013,0.24466230061642
Burundi,1983-01-01,18.8952173423625,19.7245709586718,13.8002400030904,14.3234916742363,11.9454289961781,12.371409419386,10.3201121177469,10.676093282706,8.87120457210456,9.10505289589017,7.64298522639336,7.76676003159071,6.1880132205233,6.18698757005334,4.7091987477305,4.50932962892132,3.89728798169364,3.66872190239352,3.21676000812471,2.97082430569765,2.68888197521962,2.40399407253832,2.29919886818896,1.97998177260254,1.93639045819489,1.60027666662426,1.51447432967984,1.2072039400846,1.05500839263143,0.811975145712454,0.623559431087171,0.446090434540379,0.396038329050135,0.24723629835063
Burundi,1982-01-01,18.5523361470061,19.3833095978244,13.7138733067128,14.2464239964777,12.0390552163925,12.4806971259685,10.384997572264,10.7483188855841,8.98686464828522,9.22711170505895,7.73294648707247,7.86518024103636,6.07127952129054,6.03627932103519,4.74263227963767,4.5362778807289,3.91436720923759,3.69099536021949,3.22831332671443,2.98189933854488,2.71727384222146,2.4270490406563,2.33872607593037,2.01454532078834,1.96635955131859,1.62298143844053,1.52883421355636,1.2261438192358,1.06266201780453,0.815656528166076,0.623751229321082,0.447780144558002,0.395727355234254,0.249350255676524
Burundi,1981-01-01,18.1205422322196,18.9447224419464,13.7170011666166,14.2632828862738,12.0578470684392,12.5095694589907,10.4715846775039,10.8379562521488,9.13285719774501,9.37989905740403,7.83886020859384,7.97894616766033,5.95531142376126,5.88092536696844,4.77876198925595,4.57243464079393,3.93407830302692,3.71748343850176,3.24458693389405,2.99857818688264,2.74942978993915,2.45518970877259,2.37739610475798,2.0490969771076,1.99250431368714,1.64500391867783,1.54078966671091,1.24288780992379,1.06818332646403,0.818502612868488,0.623105121237312,0.449608348090392,0.397160476147231,0.255912726988476
Burundi,1980-01-01,17.9611201809847,18.8030084775669,13.9251412580133,14.5037826233799,12.2201892281695,12.7012397796221,10.4989545737484,10.8940548083678,9.08363796072504,9.35653954974205,7.76349635412278,7.91283789832888,5.70123495872684,5.57332406170998,4.73715370184448,4.51958480432722,3.92134197894523,3.69662559962787,3.2599540316755,3.00085121460319,2.79420738250111,2.4846987425045,2.43072106592374,2.08713368048236,2.03351132187433,1.67568960461863,1.56721964760949,1.26415079145905,1.08269234219309,0.825730270602875,0.627414716631236,0.45161268930288,0.392009296311293,0.249135403753776
Burundi,1979-01-01,17.9307171128102,18.8013651485745,14.2001092055967,14.8158262922831,12.3605695433678,12.8767498411454,10.4942842055553,10.9230669230748,8.97082120102036,9.27068254710091,7.51813609836166,7.65299779815543,5.54926655128111,5.37940606793663,4.68326002117425,4.45413211017972,3.90132146339283,3.66471559528273,3.27907658131147,3.0040386510347,2.8444770889354,2.51826858747062,2.48566883461926,2.12461071046992,2.07471715443038,1.70841290480118,1.59516317108648,1.28349076270719,1.09716389423658,0.833483064036382,0.632247906636546,0.452998193592778,0.382999966183629,0.235754802154046
Burundi,1978-01-01,17.703576277369,18.5814864054216,14.3358257311207,14.9729597999319,12.314531548063,12.8453110053665,10.5223627166143,10.9592861833039,9.02818270870897,9.33578487005302,7.33670703833093,7.43015248301691,5.62141356254582,5.43790735096224,4.69782006567808,4.47341274988246,3.90892787682903,3.67330250166183,3.30614860035296,3.02711417176024,2.88832039208368,2.55812857698731,2.52308983742169,2.15445086658344,2.09497446726419,1.73369886833444,1.60719355815502,1.29189533714879,1.09963709313367,0.837096094294654,0.632575738321711,0.453963261401774,0.378712788007251,0.234049473889006
Burundi,1977-01-01,17.661619515981,18.5638967279881,14.4641289125368,15.1262945379197,12.318704307615,12.8677994954581,10.521008236134,10.9737856234253,9.01940006318267,9.33843160182394,7.11780084525471,7.16291424300726,5.61445141775433,5.41722754400138,4.69133775611989,4.46817354696479,3.90807170983734,3.66812473042684,3.33388058476303,3.04581818030096,2.93600392031024,2.59835932622747,2.56305207097354,2.18357521684504,2.11776353265723,1.761359102485,1.62282436462865,1.29947955103388,1.10368175836859,0.841720198833514,0.634189781820805,0.454499700894396,0.372081222062193,0.228540672364363
Burundi,1976-01-01,17.7077146023444,18.6402098776828,14.4730495114749,15.1527459487373,12.2873444683889,12.8506200141007,10.5288170334905,10.9942834820324,9.03665129856744,9.36248717362134,6.91378447916261,6.9015348844054,5.62200795390233,5.41855801402841,4.69439244025081,4.47464357048923,3.91594763277505,3.67323404010526,3.36719615387262,3.07228391816269,2.98226744060119,2.63856167966362,2.59721131811711,2.21112720958202,2.13558225882774,1.78409408642069,1.63376833386718,1.30386911809366,1.10502010135148,0.844540946081717,0.632943486624454,0.453174185901218,0.366301486381357,0.224031850891592
Burundi,1975-01-01,17.7342578676516,18.6922158179089,14.4405718390274,15.1358746584835,12.2172823883809,12.7916041322642,10.5586411811825,11.0333807158268,9.09457259712957,9.4230508762113,6.73209829104412,6.65854916537949,5.63969229480445,5.43621764571485,4.70463022486289,4.48994501532976,3.93471683946835,3.69121025103601,3.4070631501201,3.10841926255693,3.02572266207816,2.67727049475258,2.62494832599643,2.23815927905644,2.14935237416844,1.80019728264364,1.64006588256597,1.30652551335215,1.10463345082963,0.845469681816751,0.628309054898409,0.4497551752491,0.363441575791097,0.222155032417561
Burundi,1974-01-01,17.8401557066708,18.8274840052027,14.407260276161,15.1242998593827,12.1952297525414,12.7845031428472,10.5770039778688,11.0660093303452,8.96106800717827,9.26766778404863,6.66415498245371,6.55104924298962,5.63028185889482,5.4282992039916,4.69814525877447,4.48443502257396,3.95308031886852,3.70537252362606,3.45046834479123,3.14643838706455,3.06958874055456,2.71336403047569,2.65223202637002,2.26673856516484,2.16575518267843,1.81380047156736,1.64695482696004,1.31058580068255,1.10597532336825,0.846369144546282,0.621468776126397,0.444380975253375,0.361176639739282,0.21920251023768
Burundi,1973-01-01,18.0452466675011,19.0624085630842,14.3715693661251,15.1109815789769,12.2125043937474,12.8211494647065,10.5740354275795,11.0838588543445,8.65679358563328,8.91909302059954,6.67394208516003,6.54758085792534,5.59959074407516,5.401787294106,4.68034652589223,4.46550204746765,3.97137499137612,3.71550715426884,3.49790013642773,3.18624115552382,3.11542255101587,2.7469699406489,2.68007001635878,2.29774405978324,2.18532519729937,1.82475357166799,1.65436690088169,1.316346338366,1.11007397311749,0.848419495378992,0.61205685188715,0.437027099420357,0.359380585922065,0.21462950373113
Burundi,1972-01-01,17.939580389854,18.9160322586378,14.1326244912918,14.8544927210529,12.0604059855552,12.6630976616673,10.6195510152364,11.1289949933411,8.59401035741389,8.80940928533714,6.85341439056524,6.74093048294508,5.71423510866292,5.54843066783544,4.74781563748779,4.55670171652782,4.03206138695609,3.78360203109942,3.55740789436037,3.25091714217409,3.15210356868906,2.78075099310488,2.68990295204008,2.32210824312882,2.18712830413356,1.82238830185802,1.64609580539725,1.31613270140006,1.10688900182161,0.849521033643166,0.599291248789114,0.43218479633682,0.367482461745555,0.224304969910169
Burundi,1971-01-01,17.7174864716638,18.6598942368071,13.8909817270694,14.5986677327856,11.9474861772733,12.5436519913204,10.7175606144694,11.2231712079232,8.56055013961745,8.71884069579994,7.03882357174243,6.94286584781486,5.83190408537762,5.69547810141194,4.81977301398137,4.64811638814548,4.09666259244681,3.85519282400885,3.61424370522129,3.31261648755773,3.18266170491381,2.81283748313925,2.69579970103004,2.34186657588445,2.18516838594383,1.81848610159503,1.63615726561333,1.31521694041988,1.09998484433827,0.848594425189777,0.587608992650049,0.428316614433515,0.377147006647775,0.236186345762964
Burundi,1970-01-01,17.6949048153545,18.6684188320246,13.8329030256913,14.5611215734773,12.0224589348156,12.6336223995693,10.8187876705145,11.3390255251438,8.34422119523619,8.43475866824877,7.02710603419997,6.93108061631889,5.81958543187341,5.68887864642294,4.82461523355998,4.64678592298154,4.13469112688534,3.88601894602093,3.66211514987872,3.35295136949491,3.21581508895876,2.84430738304897,2.71411803297711,2.36260850978864,2.19551736218812,1.82420468669049,1.63833962988336,1.31948958508337,1.09432774937574,0.845355281139564,0.580078504180716,0.423322681364214,0.380415014426649,0.238049373181608
Burundi,1969-01-01,17.6092382493179,18.6075790796113,13.7797849374191,14.52518068404,12.0880591464807,12.7109079335548,10.7476052748019,11.2447269270467,8.32192988000891,8.37056501448709,7.03936170273347,6.9478392838091,5.82265167162382,5.69785576684476,4.84668121069652,4.6634104179978,4.18306002060309,3.9307244983463,3.70932554766473,3.39370719655331,3.24322184998465,2.87691907488813,2.72908413043614,2.37733324862052,2.20039668642126,1.8295570199151,1.63819647196231,1.32244893555553,1.08163391982105,0.838057471250589,0.575696436371008,0.421486206396377,0.384072863653422,0.241701241082678
Burundi,1968-01-01,17.4914684943945,18.5132176437846,13.7612945624205,14.5232179164301,12.1680589614888,12.8032224870731,10.5344511221244,10.974536433569,8.42550304710123,8.46144867936909,7.05281787469957,6.96958715024396,5.8249088863395,5.70408272986244,4.87358896992079,4.6834998258438,4.23545182464206,3.98065625487277,3.75528668503812,3.43196466268073,3.26660529931408,2.91127285359759,2.7435682722455,2.38727253622587,2.20233612548006,1.83539497308927,1.6389849913515,1.32570089063205,1.06240896990335,0.826146773392609,0.576081904779067,0.423397157930111,0.38718400875691,0.245381031402951
Burundi,1967-01-01,17.4131345884235,18.4637781511613,13.7701617998843,14.550606253027,12.2774340973594,12.9287628759517,10.3437448429353,10.7237840961417,8.44793724846533,8.4753008665421,7.04328291861241,6.97019129088626,5.81322914390125,5.69224023119508,4.89752773106995,4.69804113838527,4.28788277499513,4.02912098725596,3.79946507765889,3.46663921219908,3.28862762239062,2.94640634725528,2.76000897979694,2.39412583206969,2.20465908736123,1.84335196449585,1.6418161193302,1.3294281864263,1.04002105197429,0.811486681392055,0.581843266862022,0.428923741972786,0.389223648979143,0.247812143642528
Burundi,1966-01-01,17.3496693438422,18.4303617719646,13.830377716931,14.6330785489175,12.4072828435333,13.0791481070926,10.122026562163,10.4334041085719,8.43684997459303,8.46410000924556,7.01439484500531,6.95159740389853,5.79617031076927,5.6713612845593,4.92419949770972,4.71513852392554,4.34017432714183,4.07516542946911,3.84120461931588,3.50129647222322,3.31091792878981,2.97851969900067,2.7766099914579,2.40126822011389,2.20824331224007,1.85188227664968,1.64118658463323,1.33052294106713,1.02100065680365,0.798887182594639,0.589478224948547,0.435217784461211,0.39021326012227,0.249050236244976
Burundi,1965-01-01,17.2761741625774,18.3768216614827,13.9214328495207,14.7397220836496,12.535624971355,13.2244179977068,9.87316403372107,10.1088614106059,8.41065782536538,8.44706835524615,6.98706198939879,6.93770702668331,5.79215812576718,5.6646363346129,4.96284963604148,4.74872536108029,4.39334894528884,4.12249079450374,3.87925188573445,3.53983644871384,3.33272951585582,3.00545049897702,2.79004206248669,2.4109436537459,2.21234150960397,1.86024813653287,1.63358089849911,1.32721581486594,1.01004841660039,0.792301620028677,0.59762341182233,0.441447827377425,0.391909760361368,0.252104974186973
Burundi,1964-01-01,17.2817803768473,18.4097797624082,14.0686664627692,14.9088794435517,12.4861768751491,13.1581405570802,9.78903021151423,9.98931030582309,8.32932744272591,8.38120257870615,6.91237908268575,6.8728585369963,5.76928311905422,5.63381190689946,4.99566851402008,4.77452625836587,4.44184679830328,4.16035288558902,3.91454242374263,3.57855090954114,3.35822269762705,3.02789748627443,2.80526567781751,2.42405035127891,2.22127568266941,1.87047568969248,1.62156103231881,1.31989020220064,1.00785111858023,0.791621616755952,0.6063119598653,0.447085334466502,0.390810524309965,0.251566174370074
Burundi,1963-01-01,17.3324608441399,18.4979501185006,14.2357386363823,15.1078260760041,12.2589778775932,12.8798613399836,9.83242216802812,10.0325937805917,8.24061215562214,8.30522137250744,6.83434873213123,6.79613213006444,5.75263548900265,5.60353423501529,5.03487268646906,4.80548342426424,4.49054344380657,4.19468241356315,3.94598379026554,3.61900823381314,3.38368249907589,3.04336904094655,2.81697048535393,2.43673146937213,2.23083812615391,1.87963532471676,1.59842609620444,1.303646263016,1.01245831620338,0.795951597746005,0.61325501118974,0.450771005949869,0.385773642377959,0.247602173944988
Burundi,1962-01-01,17.3113473014884,18.5019584987763,14.3269402541024,15.2201188149965,11.9849752116513,12.5369665526667,9.83068570576613,10.0225079868492,8.24546711027356,8.32041075735174,6.84688308844961,6.80846042867078,5.79964083422095,5.64229999803346,5.10666175958995,4.87638484903201,4.54605287016976,4.2425499278636,3.97103839742755,3.66377823107604,3.40042283241303,3.05078867342323,2.81600611414595,2.44520047125539,2.23101854525771,1.88269745439853,1.56211593506003,1.27882550857502,1.02131892013867,0.804995736175644,0.617156680362604,0.453055919564786,0.382268439482447,0.249000191291072
Burundi,1961-01-01,17.388123336671,18.6132442339622,14.4722218686934,15.3962861886677,11.7154427443341,12.191182450634,9.80260367632465,9.99846591317803,8.19779326959955,8.28590387074327,6.81556839801362,6.77280981580682,5.82310039532925,5.65553218132466,5.1632895878745,4.92691434217036,4.59236164594281,4.28179046282445,3.99525728734585,3.70170012052491,3.4190321467723,3.05866817775442,2.81958876539842,2.45593353954201,2.22950147513223,1.8836971345607,1.53377978857298,1.2590522132689,1.03450161788142,0.816405774038553,0.621320123816858,0.455198058682858,0.376513872296924,0.247215522316192
Burundi,1960-01-01,17.5189268490672,18.7820226225716,14.6249017015843,15.5818602095174,11.4123755943707,11.8021408240203,9.74806715014924,9.95058680755522,8.14273775532925,8.24106888279631,6.79379458661112,6.7438329556125,5.85791615814559,5.68200864872113,5.21999819610076,4.97544406523792,4.63380140760513,4.32368258794204,4.01917206662025,3.73184670648398,3.43396178552202,3.0686726235697,2.82313754449853,2.46504748284248,2.21664688954218,1.87682747643184,1.51566291887809,1.24740156062674,1.0459444680893,0.826001456143014,0.623930696446037,0.457709516418144,0.369024231440273,0.243845573509798
Djibouti,2022-01-01,10.2071613789976,10.6563514299403,9.8494643843963,10.2248121172572,9.76533164241282,10.0902538270912,10.0155158488374,10.3199107618768,9.36273433182662,9.5895028354317,8.43417454267213,8.58081002832285,7.69460346024684,7.76770762829553,6.84672254261545,6.83164214146328,6.3241253737265,6.21134370429894,5.6352996188344,5.45648697696869,4.6180019270826,4.39871679749472,3.57688138523231,3.33789051791009,2.69419608065407,2.44505985911378,1.95143681011152,1.70206799103664,1.45009422867102,1.21228300565648,0.914212942626784,0.722408134978953,0.660043501055645,0.452752242862883
Djibouti,2021-01-01,10.306071673011,10.7493206750709,9.95909583287675,10.328107336527,9.94158087330487,10.2651621771556,10.1804130656209,10.4855157813808,9.24394656051104,9.46318072548168,8.45864762955232,8.60089580708721,7.64325889625216,7.70800369108228,6.84071446663805,6.81119458252602,6.33412794363596,6.21207690787142,5.5641882849172,5.38468055103887,4.50314101608322,4.29001777221504,3.47990809586342,3.24982851770982,2.62607627181062,2.38590392801479,1.91478927258127,1.67383111932161,1.45850212065741,1.22774943271928,0.89398150060988,0.711617344443017,0.651556496073955,0.45291365035467
Djibouti,2020-01-01,10.4070546788643,10.843988730688,10.0854679046558,10.4486763360146,10.1405085426898,10.4639126231254,10.2854002885077,10.5883884717635,9.16371947135472,9.37714981702604,8.46723669570273,8.60296174953206,7.5869509946955,7.64187522681291,6.85401746537862,6.81034331510211,6.3323160535498,6.20199992428027,5.4782748951813,5.29862661031395,4.38775947241179,4.18139122999314,3.38682177677376,3.16573109707731,2.56084769872723,2.32902808186226,1.89379890665964,1.66001656599944,1.45429394434517,1.23201540988844,0.873360057810895,0.700869207094385,0.642171152691296,0.453025603426225
Djibouti,2019-01-01,10.5164540798623,10.9484817564345,10.2348864430226,10.5949573343902,10.3628549089277,10.6885621310036,10.3212165794575,10.62063072205,9.13008276774602,9.34164626381935,8.4589654263071,8.58793556916682,7.53653763411012,7.58142633471164,6.883556098396,6.82556057467161,6.31560928442218,6.1782913704623,5.37874687134219,5.20026647852009,4.27292537023415,4.072042898919,3.29627522010484,3.08211829809801,2.49496870185568,2.27012713948801,1.89019509870597,1.66024363482698,1.4281947008286,1.21405140112045,0.85127251361342,0.68652887365976,0.627258301063628,0.447129218657619
Djibouti,2018-01-01,10.6383538871776,11.0674426748683,10.403479673696,10.7625460580407,10.6068555438965,10.9370717744146,10.2804950975414,10.5755542190688,9.14232361868011,9.35387420445203,8.4343160816437,8.55766009927221,7.50431574315404,7.53857836718536,6.91919875736685,6.84780291726301,6.28199197403408,6.13951779895856,5.26868556943363,5.09207801699199,4.15909766178865,3.96375117999939,3.20831781922396,2.99862587167697,2.43007367791581,2.21021498827614,1.89676441495823,1.66893784829014,1.38771357757243,1.18152197082737,0.829111615084604,0.669839976856786,0.608905286832376,0.43498203355766
Djibouti,2017-01-01,10.7744159238068,11.2004161336887,10.5923252359532,10.9513547065938,10.8487815695548,11.1837862557927,10.1758585026315,10.4650274634699,9.18759833375073,9.3987815713881,8.4013106706099,8.51875163760789,7.49257777327463,7.51351419292399,6.95213643515182,6.86910642445056,6.23065585146753,6.08498834458267,5.1510157888398,4.97678101641427,4.0483395814495,3.85813167189251,3.12393063539614,2.91873694143673,2.3708111972869,2.15501946759253,1.90397081960883,1.67981103817814,1.34737550445334,1.14920191088899,0.808176779948422,0.654076302133942,0.590719396816233,0.422514920964572
Djibouti,2016-01-01,10.9226929274983,11.346661229383,10.806641927263,11.1673291309026,11.0507961254128,11.3896026688547,10.0674728679759,10.3516383092668,9.23373293496284,9.44426702303803,8.3631560429136,8.47371187964605,7.50152110398131,7.50777515194096,6.97715330978619,6.88369944922936,6.16197764900501,6.01396333764058,5.02916826228692,4.85827851011875,3.94165181200904,3.7558528592415,3.04366588975349,2.84317530818098,2.32208915127258,2.10914200645596,1.90541357505117,1.68552519738814,1.3104821073462,1.11922882284445,0.788544191715475,0.639011855571332,0.573840121766074,0.411137260296856
Djibouti,2015-01-01,11.0883848019977,11.5114030075008,11.0454805180939,11.4093014334182,11.1866494522289,11.5270878872767,9.99936731009912,10.2814886449463,9.26149271319178,9.46947142954192,8.31848818748183,8.42108207687789,7.53108583427083,7.52314768563105,6.98885081765284,6.88586202900404,6.07659106681403,5.92718619251042,4.90631246577049,4.73943118833444,3.83924140480884,3.6578738096475,2.96790878193354,2.77052920984171,2.29320431731771,2.08249247725193,1.89213823483472,1.677582810171,1.27655073283285,1.09134794058528,0.770003380936658,0.624198272864958,0.558249979734152,0.400513904595969
Djibouti,2014-01-01,11.2778369634434,11.7003310551698,11.307010634306,11.6747245779504,11.2441363436538,11.5829680345809,9.97950801119062,10.2617957456667,9.26817343646729,9.47165302004012,8.27818000557317,8.37118417763579,7.57690531735421,7.55391077971723,6.98276842040668,6.87188429123913,5.97627677564542,5.82689614947679,4.78508561466409,4.62186752509333,3.74157358756678,3.56417775772614,2.89493353935981,2.7008736686156,2.29033436044775,2.08144079111821,1.8576586418952,1.64938229454358,1.24521275150974,1.06642848578332,0.751875917335901,0.610186094057062,0.542529679180159,0.390295551585874
